,Unnamed: 0,author,category,date_published,description,dislikes,duration,keywords,length,likes,rating,subscribers,thumb,title,url,username,videoid,viewcount,subscriberCount
1141,1141,TableTennisEvents,Sports,2012-09-15 13:27:37,"NEW : Facebook page : http://www.facebook.com/TableTennisEvents
--------------------------------------------------------------------------
Table Tennis Men's single  U21 Final : Patrick Franziska Vs Asuka Sakai
--------------------------------------------------------------------------
2012 Koltsovo, Russia
--------------------------------------------------------------------------
Tennis de table Table tennis pingpong Tischtennis كرة الطاولة սեղանի թենիս mahai-tenisean настольны тэніс тенис на маса 乒乓球 乒乓球 탁구 stolni tenis bordtennis tenis de mesa lauatennis pöytätennis tenis bwrdd მაგიდის ჩოგბურთი πινγκ-πονγκ टेबल टेनिस asztalitenisz tenis meja leadóg boird borðtennis tennis da tavolo テーブルテニス ಟೇಬಲ್ ಟೆನಿಸ್ galda teniss stalo tenisas тенис на маса tafeltennis بازی پینگ پنگ tenis stołowy tênis de mesa настольный теннис стони тенис stolný tenis namizni tenis meza ya tenisi tenis sa mesa டேபிள் டென்னிஸ் stolní tenis టేబుల్ టెన్నిస్ เทเบิลเทนนิส masa tenisi настільний теніс ٹیبل ٹینس bàn đánh quần vợt טיש טעניס .",1.0,00:07:11,"['Xu XinJoo Se-HyukJoo Se-Hyuk', 'Adrian CrişanNice Part Two', 'Open', 'Best', 'Moments', 'michaelmaze', 'kalinikoskreanga', 'jooseehyuk', 'attaquant', 'sidespin', 'sports', 'ping', 'pong', 'defense', 'championship', 'footwork', 'finals', 'compilation', 'waldner', 'person', 'junmitzutani.', 'ping pong', 'efence', 'highlights', 'tennis', 'open', 'streetball', 'gaming', 'semi final', 'self', 'Top', 'Tennis', 'Defenceman', 'Table Tennis', 'tishtennis', 'Sport', 'Favorite', 'Short']",431,13.0,4.71428585052,201,http://i.ytimg.com/vi/lGuormk3wks/default.jpg,Patrick Franziska Vs Yuto Muramatsu : U21 Final [Russia Open 2012],https://www.youtube.com/watch?v=lGuormk3wks,TableTennisEvents,lGuormk3wks,1096,10408
1142,1142,TTImpossible,Sports,2012-07-23 08:37:32,"2008 Olympic Games,08 Aug 2008 - 24 Aug 2008, Beijing, CHN.

Follow Olympic Games on our site:
http://ttimpossible.blogspot.fr/

Follow us on Facebook:
https://www.facebook.com/TTimpossible.Table.Tennis

And subscribe to our Twitter account:
http://twitter.com/TTImpossible",0.0,00:00:51,"['Table', 'Tennis', 'Ping', 'Pong', 'Wang', 'Hao', 'Liqin', 'Lin', 'Timo', 'Boll', 'Vladimir', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Xu', 'Xin', 'Zhang', 'Jike', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean', 'Michel', 'Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze', 'Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Lucjan', 'Blaszczyk', 'Tang', 'Peng', 'Christian', 'Suss', 'Baum', 'Patrick', 'Yining', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Ding', 'Ning', '(table', 'Tennis)', '(Sport)']",51,5.0,5.0,201,http://i.ytimg.com/vi/9SVOk8VeMKM/default.jpg,Olympics Games: Michael Maze - Zoran Primoniac best point HD,https://www.youtube.com/watch?v=9SVOk8VeMKM,TheThomas37300,9SVOk8VeMKM,1569,1069
1143,1143,ttlondon2012,Sports,2012-11-06 00:13:18,"Follow me on Facebook http://www.facebook.com/TtLondon2012?fref=ts
Funny Table Tennis: Jan Ove Waldner Vs Steffen Fetzner (Energis Masters 2012) Donate :) ► https://goo.gl/JrOCJq ◄",1.0,00:00:47,"['Tabletennis', 'Tennistavolo', 'Tischtennis', 'Bordtennis', '卓球', 'Topsin', 'Topspin', 'Tenis', 'de', 'mesa', 'Tennis', 'Wang', 'Hao', 'Xu', 'Xin', 'Ma', 'Long', 'Liqin', 'Chen', 'Qi', 'Lin', 'Timo', 'Boll', 'Werner', 'Schlager', 'Jorgen', 'Persson', 'Chuang', 'Chih-Yuan', 'vs', 'Koki', 'Niwa', 'Jun', 'Mizutani', 'Waldner', 'Joo', 'Se', 'Hyuk', 'Ryu', 'Seung', 'Min', 'German', 'Open', '2012', 'Funny', 'Table', 'Tennis:', 'Jan', 'Ove', 'Vs', 'Steffen', 'Fetzner', '(Energis', 'Masters', '2012)']",47,52.0,4.92452812195,201,http://i.ytimg.com/vi/_PnnSFMqmdk/default.jpg,Funny Table Tennis: Jan Ove Waldner Vs Steffen Fetzner (Energis Masters 2012),https://www.youtube.com/watch?v=_PnnSFMqmdk,ttlondon2012,_PnnSFMqmdk,18609,63376
1144,1144,Hugo Gautier,Sports,2012-06-08 15:26:35,"Wang Hao - Serve.
Abonnez vous à ma chaine!!",0.0,00:05:01,"['BUTTERFLY', 'WTTC', 'Pongiste', 'Table Tennis', 'Pingpong', 'Tennis de Table', 'Timo Boll', 'Stiga', 'Zhang Jike', 'Sport', 'Tenis de mesa', '乒乓球', 'Tischtennis', '卓球', 'Ma Long', 'Ma Lin', 'Wang Hao', 'Tênis de mesa', 'Stolni tenis', 'Настольны тэніс', 'Tennis de taula', '탁구', 'Πινγκ πονγκ', 'Leadóg boird', 'Настольный теннис', 'Asztalitenisz', 'Tennis da tavolo', 'sports', 'Bordtennis', 'DHS', 'Thibar', 'Donic']",301,3.0,5.0,201,http://i.ytimg.com/vi/HD1TXaaNR80/default.jpg,Wang Hao - Serve,https://www.youtube.com/watch?v=HD1TXaaNR80,MrHugoboss44,HD1TXaaNR80,2953,1508
1145,1145,ttGermany,Sports,2012-03-31 23:39:45,"Men's Teams Semifinal - Zhang Jike (CHN)-Kim Min Seok (KOR)
_______________
CHN-KOR 3:0 (9:2)
_______________
Facebook: http://de-de.facebook.com/pages/ttGermany/130573607026496
_______________
http://www.ittf.com/ittv/",0.0,00:04:35,"['Olympia', '2004', 'Table', 'Tennis', 'Ping', 'Pong', 'Wang', 'Hao', 'Xi', 'Zeng', 'Yi', 'Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Vladimir', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean', 'Michel', 'Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze', 'Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'He', 'Zhi', 'Wen', 'Lucjan', 'Blaszczyk', 'Tang', 'Peng', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Yining', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning', 'Lee', 'Jung', 'Woo', 'Qiu', 'Yike']",275,5.0,5.0,201,http://i.ytimg.com/vi/UMH74pW3Zmg/default.jpg,Zhang Jike-Kim Min Seok at WTTTC 2012 live,https://www.youtube.com/watch?v=UMH74pW3Zmg,ttGermany,UMH74pW3Zmg,719,6665
1146,1146,TTImpossible,Sports,2012-03-08 22:10:04,"Table Tennis: 2010 LIEBHERR World Team Championships, Moscow, RUS, May 23 - May 30. Men's Team Semi-final China vs. Japan
Ma Long vs Jun Mizutani.
3-0  11-6 ; 11-9 ; 11-8.
Copyright ==CTTV 5/CNTV==
Follow news on facebook TTImpossible :
https://www.facebook.com/pages/TTimpossible/255559377835595
And also on Twitter :
http://twitter.com/TTImpossible",0.0,00:09:56,"['Ma Long', 'table', 'Tennis', 'Ping', 'Pong', 'Wang', 'Hao', 'Xi', 'Liqin', 'Ma', 'Lin', 'Long', 'Timo', 'Boll', 'Vladimir', 'Samsonov', 'Schlager', 'Ovtcharov', 'Chen', 'Qi', 'Weixing', 'Xu', 'Xin', 'Zhang', 'Jike', 'Chao', 'Apolonia', 'Ryu', 'Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean', 'Michel', 'Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze', 'Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya', 'Kishikawa', 'Cheung', 'Yuk', 'He', 'Zhi', 'Wen', 'Lucjan', 'Blaszczyk', 'Tang', 'Peng', 'Christian', 'Suss', 'Baum', 'Patrick', 'Bastian', 'Steger', 'Yining', 'Liu', 'Shiwen', 'Guo', 'Yue', 'Yan', 'Ding', 'Ning', 'Lee', 'Jung', '(table', 'Tennis)']",596,5.0,5.0,201,http://i.ytimg.com/vi/ZUF-FFVXcjY/default.jpg,WTTTC 2010: Ma Long - Jun Mizutani HD,https://www.youtube.com/watch?v=ZUF-FFVXcjY,TheThomas37300,ZUF-FFVXcjY,1925,1069
1147,1147,Official ITTF Channel,Sports,2013-06-19 18:56:35,"Watch all the action between EGYPT C vs INDIA A at the 2013 ITTF Egypt Junior & Cadet Open.

©TMS International

All content is the copyright of TMS International, on behalf of the International Table Tennis Federation. Images may not be reproduced without prior approval from the TMS/ITTF.",0.0,01:22:21,"['table tennis', 'ITTF', 'ping pong', 'Olympics', 'Olympic Games', 'bat', 'ball', 'table tennis table', 'zhang jike', 'ma long', 'timo boll', 'wang hao', 'Liqin Lin', 'London 2012', 'Rio 2016', 'WTTC', 'China', 'Chinese', ""'Xi Zeng"", 'Yi Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Vladimir Samsonov', 'Schlager Ovtcharov', 'Chen Qi', 'Weixing', 'Xu', 'Xin', 'Chao', 'Apolonia', 'Ryu Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean Michel Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya']",4941,4.0,5.0,201,http://i.ytimg.com/vi/kjYyy8o1fsg/default.jpg,2013 Egypt Junior & Cadet Open EGYPT C vs INDIA A,https://www.youtube.com/watch?v=kjYyy8o1fsg,ittfchannel,kjYyy8o1fsg,1333,277633
1148,1148,Official ITTF Channel,Sports,2013-05-19 18:34:48,"Timo Boll wins the shot of the day for day 6 of the 2013 ITTF World Table Tennis Championships with this shot against Ma long.

The video was created for ITTF by Danilo Franco, the owner of ttGecaPhoenix youtube channel http://www.youtube.com/user/GecaPhoenix.",0.0,00:00:58,"['table tennis', 'ITTF', 'ping pong', 'Olympics', 'Olympic Games', 'bat', 'ball', 'table tennis table', 'zhang jike', 'ma long', 'timo boll', 'wang hao', 'Liqin Lin', 'London 2012', 'Rio 2016', 'WTTC', 'China', 'Chinese', ""'Xi Zeng"", 'Yi Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Vladimir Samsonov', 'Schlager Ovtcharov', 'Chen Qi', 'Weixing', 'Xu', 'Xin', 'Chao', 'Apolonia', 'Ryu Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean Michel Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya']",58,68.0,5.0,201,http://i.ytimg.com/vi/3ykS6YmPjz4/default.jpg,2013 WTTC Shot of the Day - Day 7,https://www.youtube.com/watch?v=3ykS6YmPjz4,ittfchannel,3ykS6YmPjz4,22223,277633
1149,1149,Reinhard Steinbrecher,Sports,2012-03-28 23:51:43,"Direkten Kontakt zum ""Macher"" der talkwithme13 - Videos auf YOUTUBE,
E-Mail an   djstoni@gmx.de
 zum Beispiel bei Nachfragen nach
exclusiven eigenen Aufnahmen von Ma Long, Wang Hao, Zhang Jike , Chen Qi ,Jan-Ove
Ding Ning (Weltmeisterin) Waldner, Jorgen Persson, Mikael Appelgren, Robert Svensson
Olympiasieger Ryu, Oh Sang Eun (Korea)
Matsudaira, Fukuhara (Japan)
und allen ""europäischen TT-Weltmeistern"" seit 1989 -Gatien,Werner Schlager, Rosskopf-Fetzner-
sowie natuerlich Timo Boll, Ovtcharov, Suess, Jugendweltmeister Patrick Baum und
den vierfachen DEUTSCHEN MEISTER der Jahre 2011 u.2012 Bastian Steger inclusive seiner
Erfolge seit 1994 (Bayer.Jugendmeisterschaften !!!!!!)
dazu Weltmeisterschaften, Europameisterschaft 2009, Deutsche Meisterschaften,
German Open 2006 Bayreuth, 2010 Berlin, Championsleague, DTTL,
TT-Show-Kämpfen (Exhibition) Waldner, Persson,Orlowski-Panski
Saive-Zhengcai (great) A.Grubba, J.P. Gatien , Promorav-Korbel u.v.a.
Deutsche DJK Meisterschaften, Deutsche Eichkreuzmeisterschaften und das vermutlich
weltweit umfassendste Videoarchiv über Tischtennis in Bayern (über 20 Bayerische Meisterschaften !!!)
Veterans-Seniorensport: WM 2006 Bremen, EM 1995 (die allererste!!!) in Wien, 1997 in Prag
2011 Liberec, DM Neustadt-Aisch u.v.a.
E-Mail an djstoni@gmx.de (alle Videos zum Selbstkostenpreis-kein kommerzielles Interesse-
aber großes Interesse an Tausch-Videos,  auch TT-Sammelobjekte (Telefonkarten-Briefmarken-TT-Songs auf Vinyl und CD- TT-Bücher-Zeitschriften, möglichst alt oder ausländisch...
Autogramme etc.
Sie sind auch ""tischtennisverrückt"" ???
Auf der Facebookseite Table Tennis finden sie 260 (Stand 16.03.2012) großartige Tischtennissportler von Waldner, Boll bis zu allen deutschen Nachwuchsstars
(Franziska, Solja, Ort, Schreiner, Jost, Matthias, ...). 
Kontakt über  https://www.facebook.com/ReinhardSteinbrecher.
Und wann darf ich SIE filmen ??????",0.0,00:07:57,"['Tischtennis', 'table', 'tennis', 'tavolo', 'de', 'stolni', 'tenis', 'mesa', 'ping', 'pang', 'bordtennis', 'tafelten', 'Team', 'Weltmeisterschaften', 'Dortmund', '2012', 'TT-Collector', 'TT-Museum', 'Angenendt', 'ITTF', 'Museum', 'Veterans', 'Chopper', 'Korea', 'USATischtennis', 'USA']",477,0.0,0.0,201,http://i.ytimg.com/vi/8-_Raf6WlYE/default.jpg,TT WM Dortmund 2012 (20)Wu Jaduo vs Partyak  2 - Korea vs Taipei 1 Oh Sang Eun,https://www.youtube.com/watch?v=8-_Raf6WlYE,talkwithme13,8-_Raf6WlYE,841,1796
1150,1150,Hugo Gautier,Sports,2012-06-24 13:03:53,"Magnifique match avec plein de balles a mi distance, vraiment A REGARDER.
Abonnez vous à ma chaine de Tennis de Table!!
ENJOY!!",0.0,00:12:12,"['BUTTERFLY', 'WTTC', 'Pongiste', 'Table Tennis', 'Pingpong', 'Tennis de Table', 'Timo Boll', 'Stiga', 'Zhang Jike', 'Sport', 'Tenis de mesa', '乒乓球', 'Tischtennis', '卓球', 'Ma Long', 'Ma Lin', 'Wang Hao', 'Tênis de mesa', 'Stolni tenis', 'Настольны тэніс', 'Tennis de taula', '탁구', 'Πινγκ πονγκ', 'Leadóg boird', 'Настольный теннис', 'Asztalitenisz', 'Tennis da tavolo', 'sports', 'Bordtennis', 'DHS', 'Thibar', 'Donic', 'Simon Gauzy', 'ETTU', 'WJTTC', 'Wang Liqin']",732,2.0,5.0,201,http://i.ytimg.com/vi/9TZIz7tgCYk/default.jpg,Zhang Jike vs Wang Hao - WTTC 2011 [La finale],https://www.youtube.com/watch?v=9TZIz7tgCYk,MrHugoboss44,9TZIz7tgCYk,389,1508
1151,1151,Official ITTF Channel,Sports,2013-06-22 17:36:49,"©TMS International

All content is the copyright of TMS International, on behalf of the International Table Tennis Federation. Images may not be reproduced without prior approval from the TMS/ITTF.",0.0,04:19:04,"['table tennis', 'ITTF', 'ping pong', 'Olympics', 'Olympic Games', 'bat', 'ball', 'table tennis table', 'zhang jike', 'ma long', 'timo boll', 'wang hao', 'Liqin Lin', 'London 2012', 'Rio 2016', 'WTTC', 'China', 'Chinese', ""'Xi Zeng"", 'Yi Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Vladimir Samsonov', 'Schlager Ovtcharov', 'Chen Qi', 'Weixing', 'Xu', 'Xin', 'Chao', 'Apolonia', 'Ryu Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean Michel Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya']",15544,4.0,5.0,201,http://i.ytimg.com/vi/-GpkLQCca6k/default.jpg,2013 Egypt Junior & Cadet Open - Singles and Doubles Main Draws Session 2,https://www.youtube.com/watch?v=-GpkLQCca6k,ittfchannel,-GpkLQCca6k,1261,277633
1152,1152,Official ITTF Channel,Sports,2013-05-13 15:02:38,"The ITTF speak to a man of many talents Ryan JENKINS who is a player and coach for Wales; also duty helping Ireland

©TMS International

All content is the copyright of TMS International, on behalf of the International Table Tennis Federation. Images may not be reproduced without prior approval from the TMS/ITTF.",0.0,00:03:15,"['table tennis', 'ITTF', 'ping pong', 'Olympics', 'Olympic Games', 'bat', 'ball', 'table tennis table', 'zhang jike', 'ma long', 'timo boll', 'wang hao', 'Liqin Lin', 'London 2012', 'Rio 2016', 'WTTC', 'China', 'Chinese', ""'Xi Zeng"", 'Yi Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Vladimir Samsonov', 'Schlager Ovtcharov', 'Chen Qi', 'Weixing', 'Xu', 'Xin', 'Chao', 'Apolonia', 'Ryu Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean Michel Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya']",195,1.0,5.0,201,http://i.ytimg.com/vi/JLBNBMyYeXk/default.jpg,Ryan JENKINS Interview at the 2013 WTTC,https://www.youtube.com/watch?v=JLBNBMyYeXk,ittfchannel,JLBNBMyYeXk,506,277633
1153,1153,canpingpong,Sports,2010-12-05 00:12:50,"http://www.canpingpong.com/
2010 Asia Games - Table Tennis
Men Singles Semi-Final",0.0,00:09:12,"['2010', 'Asia', 'Games', 'Table', 'Tennis', 'MA', 'Long', 'vs', 'JOO', 'Se', 'Hyuk']",552,7.0,5.0,201,http://i.ytimg.com/vi/3xD0Fbp37EE/default.jpg,(SF) MA Long vs JOO Se Hyuk (4) - 2010 Asia Games,https://www.youtube.com/watch?v=3xD0Fbp37EE,canpingpong,3xD0Fbp37EE,3533,1117
1154,1154,GecaPhoenix,Sports,2012-05-26 16:15:51,"Tennistavolo Tischtennis Bordtennis 卓球 Top sin Topspin Tenis de mesa Tennis de table ttCountenance Geca GecaPhoenix Timo Boll Wang Hao Xu Xin Ma Long Wang Liqin Eloi Mizutani Daniela Dodean Liu Shiwen 王皓 许昕 刘诗雯 Jan Ove Waldner Grubba Gatien Adrien Mattenet Jean Michel Saive Ryu Seung Min Jun Mizutani Bojan Tokic Patrick Baum

Saarbrücken vs Düsseldorf 
Credits to:
http://tv.ttbl.de/ttbl-finale-saarbruecken-vs-duesseldorf-on-demand

ttCountenance and GecaPhoenix FB page:
http://www.facebook.com/#!/TableTennisRulez",0.0,00:07:56,"['Tennistavolo', 'Tischtennis', 'Bordtennis', '卓球', 'Top', 'sin', 'Topspin', 'Tenis', 'de', 'mesa', 'Tennis', 'table', 'ttCountenance', 'Geca', 'GecaPhoenix', 'Timo', 'Boll', 'Wang', 'Hao', 'Xu', 'Xin', 'Ma', 'Long', 'Liqin', 'Eloi', 'Mizutani', 'Daniela', 'Dodean', 'Liu', 'Shiwen', '王皓', '许昕', '刘诗雯', 'Jan', 'Ove', 'Waldner', 'Grubba', 'Gatien', 'Adrien', 'Mattenet', 'Jean', 'Michel', 'Saive', 'Ryu', 'Seung', 'Min', 'Jun', 'Bojan', 'Tokic', 'Patrick', 'Baum']",476,43.0,5.0,201,http://i.ytimg.com/vi/AdZSM7TFdro/default.jpg,Bojan Tokic vs Patrick Baum[Final German League 2011/2012],https://www.youtube.com/watch?v=AdZSM7TFdro,GecaPhoenix,AdZSM7TFdro,10743,17229
1155,1155,ttlondon2012,Sports,2013-02-22 17:07:42,"My recommendation for great quality table tennis equipment: 
Rubbers:
Yasaka Mark V - http://goo.gl/ORGMes
DHS Neo Hurricane III - http://goo.gl/yMt5qN
Bluefire M1 Turbo - http://goo.gl/bsArLm
Bluefire M1 - http://goo.gl/JO4Ksv
Bluefire M2 - http://goo.gl/MMj8ya
Bluefire M3 - http://goo.gl/TlGdI8
Tenergy 05 - http://goo.gl/i300RJ
Rasant Turbo - http://goo.gl/97Y1lX
Calibra - http://goo.gl/WLCa67

Blades:
Timo Boll ALC - http://goo.gl/qSwSSF
J.O.Waldner Senso - http://goo.gl/To3pAk - http://goo.gl/ftSG0y - http://goo.gl/CfApzc
Ovtcharov Senso - http://goo.gl/bw0VOh - http://goo.gl/cKbrwy
Wang Xi Dotec - http://goo.gl/e25gs6
Waldner Legend Carbon - http://goo.gl/xb0rM1
Persson Seven - http://goo.gl/oso2Pr
Waldner Off WC-89 - http://goo.gl/pjGJWK
Persson Off WC-89 - http://goo.gl/dpjCeU
Appelgren Off WC-89 - http://goo.gl/6I6WCf
Hypertouch - http://goo.gl/h7iioD
Carbonado - http://goo.gl/PbpU6J
Hurricane - http://goo.gl/J3a8y8
Hayabusa - http://goo.gl/mrTHLR
Ebenholz - http://goo.gl/F9xtE1 - http://goo.gl/rMkTEZ
Matsushita Victas - http://goo.gl/mMA7xI - http://goo.gl/91NG3m

Shoes: 
Mizuno Wave Drive 6 - http://goo.gl/uOSJcO
Mizuno Wave Drive A2 - http://goo.gl/qE0KcK
Asics Gel Blast 4 - http://goo.gl/ZW6GnX
Adidas TT Courtblast Pro - http://goo.gl/sOT4jI
Adidas Adizero - http://goo.gl/YRoLjh
Stiga Instinct - http://goo.gl/WVaZdF
Joola B-Swift - http://goo.gl/yxege4
Tibhar Blue Spirit - http://goo.gl/iPw51b
Donic Daytona - http://goo.gl/r37mSJ

Balls: 
Stiga 3-Star Orange - http://goo.gl/950O1E
Stiga 3-Star White - http://goo.gl/zc1Fqi
Butterfly 3-Star - http://goo.gl/r6LWHD - http://goo.gl/pdiZq2
DHS 3-Star - http://goo.gl/FYeM9q - http://goo.gl/p11nIR 
Tibhar 3-Star - http://goo.gl/e7vrFR

Tables:
JOOLA Inside Table Tennis Table - http://goo.gl/wnyLeb
Adidas Pro Table Tennis Table - http://goo.gl/XP7MBU
Kettler Table Tennis Table Champ 5.0 - http://goo.gl/c9Nosl
Butterfly Table Tennis Table Easifold Deluxe - http://goo.gl/Ht6cH1
Cornilleau Pro Table - http://goo.gl/Eb9Vb7 - http://goo.gl/0FbPz3

Rackets: 
Butterfly Table Tennis Racket - http://goo.gl/aC4vus - http://goo.gl/rkbaaE
DHS Table Tennis Racket - http://goo.gl/xrBwGe
Stiga Table Tennis Racket - http://goo.gl/2tKWYS
Donic Table Tennis Racket - http://goo.gl/GpXcyX

Robot:
Tibhar Robo Pro Master - http://goo.gl/Q8YTUq
Joola TT-ROBOT Compact - http://goo.gl/4BvVrI
Robo TTmatic - http://goo.gl/1LrEBR


All Credits & Many Thanks to ITTF / itTV [Full Match on http://www.ittf.com/ittv/]
Qatar Open 2013 - ITTF World Tour, Super Series 20 Feb 2013 - 24 Feb 2013, Doha, Qatar
Follow me on Facebook http://www.facebook.com/TtLondon2012
For more news, information and videos on the Qatar Open 2013 click here http://www.tabletennisdaily.co.uk/forum/showthread.php?4426-Qatar-Open-2013-ITTF-World-Tour&highlight=qatar+open Donate :) ► https://goo.gl/JrOCJq ◄",0.0,00:06:19,"['Table', 'Tennis', 'Tennistavolo', 'Tischtennis', 'Bordtennis', '卓球', 'Tenis', 'de', 'mesa', 'Wang', 'Hao', 'Ma', 'Long', 'Lin', 'Xu', 'Xin', 'Zhang', 'Jike', 'Timo', 'Boll', 'Chen', 'Qi', 'Jan', 'Ove', 'Waldner', 'Joo', 'Se', 'Hyuk', 'Ryu', 'Seung', 'Min', 'Ovtcharov', 'Apolonia', 'Weixing', 'Schlager', 'Mizutani', 'Koki', 'Niwa', 'Persson', 'Maze', 'Lashin', 'el', 'Sayed', 'Qatar', 'Open', '2013', 'new']",379,10.0,5.0,201,http://i.ytimg.com/vi/Ctjd0GtE1QQ/default.jpg,Wang Hao vs Lashin El-Sayed (Qatar Open 2013) Round 1,https://www.youtube.com/watch?v=Ctjd0GtE1QQ,ttlondon2012,Ctjd0GtE1QQ,2394,63376
1156,1156,Official ITTF Channel,Sports,2013-06-27 03:18:19,Wednesday 26th June: Intense competition was the order of the day in the Junior Boys' Singles event at the Peru Junior and Cadet Open in Lima.,3.0,00:00:54,"['table tennis', 'ITTF', 'ping pong', 'Olympics', 'Olympic Games', 'bat', 'ball', 'table tennis table', 'zhang jike', 'ma long', 'timo boll', 'wang hao', 'Liqin Lin', 'London 2012', 'Rio 2016', 'WTTC', 'China', 'Chinese', ""'Xi Zeng"", 'Yi Shuai', 'Liqin', 'Ma', 'Lin', 'Long', 'Vladimir Samsonov', 'Schlager Ovtcharov', 'Chen Qi', 'Weixing', 'Xu', 'Xin', 'Chao', 'Apolonia', 'Ryu Seung', 'Min', 'Oh', 'Sang', 'Eun', 'Joo', 'Se', 'Hyuk', 'Jean Michel Saive', 'Jan', 'Ove', 'Waldner', 'Persson', 'Jorgen', 'Kreanga', 'Kalinikos', 'Chuan', 'Chih', 'Yuan', 'Maze Michael', 'Mizutani', 'Jun', 'Kaii', 'Yoshida', 'Seiya']",54,8.0,3.90909099579,201,http://i.ytimg.com/vi/qiabjOtFelE/default.jpg,Peru Junior and Cadet Open 2013,https://www.youtube.com/watch?v=qiabjOtFelE,ittfchannel,qiabjOtFelE,1290,277633
